Date,Close,Vol.L4,Vol.L5,Vol.L11,Vol.L12,Vol.L13,Vol.L17,Vol.L18,% Hold.L4,% Hold.L7,Rating.L3,Rating.L4,Rating.L5,Rating.L14,Rating.L15,Rating.L16,Rating.L20
3/1/2007,28.09,0.171636895,0.180768483,0.149159142,0.13754345,0.150736742,0.201490565,0.202115746,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.90909
3/2/2007,27.76,0.218616411,0.171636895,0.150016043,0.149159142,0.13754345,0.198711997,0.201490565,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.9697
3/5/2007,27.5499,0.224663229,0.218616411,0.168821334,0.150016043,0.149159142,0.19882129,0.198711997,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.93548,3.96875,3.96875,3.9697
3/6/2007,27.83,0.224564995,0.224663229,0.168610836,0.168821334,0.150016043,0.198573234,0.19882129,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.93548,3.93548,3.96875,3.9697
3/7/2007,27.61,0.218246784,0.224564995,0.180419414,0.168610836,0.168821334,0.150736742,0.198573234,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.93548,3.93548,3.93548,3.96875
3/8/2007,27.32,0.217762495,0.218246784,0.180568192,0.180419414,0.168610836,0.13754345,0.150736742,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.93548,3.93548,3.93548,3.96875
3/9/2007,27.28,0.22186424,0.217762495,0.180768483,0.180568192,0.180419414,0.149159142,0.13754345,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.93548,3.93548,3.96875
3/12/2007,27.44,0.215102467,0.22186424,0.171636895,0.180768483,0.180568192,0.150016043,0.149159142,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.93548,3.96875
3/13/2007,26.72,0.216624941,0.215102467,0.218616411,0.171636895,0.180768483,0.168821334,0.150016043,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.93548
3/14/2007,27.4,0.216685871,0.216624941,0.224663229,0.218616411,0.171636895,0.168610836,0.168821334,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.93548
3/15/2007,27.28,0.219001184,0.216685871,0.224564995,0.224663229,0.218616411,0.180419414,0.168610836,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.93548
3/16/2007,27.33,0.233011388,0.219001184,0.218246784,0.224564995,0.224663229,0.180568192,0.180419414,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.93548
3/19/2007,27.83,0.253533167,0.233011388,0.217762495,0.218246784,0.224564995,0.180768483,0.180568192,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/20/2007,27.84,0.25177829,0.253533167,0.22186424,0.217762495,0.218246784,0.171636895,0.180768483,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/21/2007,28.52,0.245474455,0.25177829,0.215102467,0.22186424,0.217762495,0.218616411,0.171636895,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/22/2007,28.27,0.256127154,0.245474455,0.216624941,0.215102467,0.22186424,0.224663229,0.218616411,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/23/2007,28.02,0.243361847,0.256127154,0.216685871,0.216624941,0.215102467,0.224564995,0.224663229,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/26/2007,28.22,0.258798283,0.243361847,0.219001184,0.216685871,0.216624941,0.218246784,0.224564995,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/27/2007,27.72,0.251303954,0.258798283,0.233011388,0.219001184,0.216685871,0.217762495,0.218246784,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/28/2007,27.64,0.252191574,0.251303954,0.253533167,0.233011388,0.219001184,0.22186424,0.217762495,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/29/2007,27.75,0.248401611,0.252191574,0.25177829,0.253533167,0.233011388,0.215102467,0.22186424,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
3/30/2007,27.87,0.25353509,0.248401611,0.245474455,0.25177829,0.253533167,0.216624941,0.215102467,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/2/2007,27.74,0.208108511,0.25353509,0.256127154,0.245474455,0.25177829,0.216685871,0.216624941,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/3/2007,27.87,0.204864207,0.208108511,0.243361847,0.256127154,0.245474455,0.219001184,0.216685871,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/4/2007,28.5,0.205427199,0.204864207,0.258798283,0.243361847,0.256127154,0.233011388,0.219001184,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/5/2007,28.55,0.201873511,0.205427199,0.251303954,0.258798283,0.243361847,0.253533167,0.233011388,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/9/2007,28.57,0.200552595,0.201873511,0.252191574,0.251303954,0.258798283,0.25177829,0.253533167,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/10/2007,28.4,0.212057402,0.200552595,0.248401611,0.252191574,0.251303954,0.245474455,0.25177829,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/11/2007,28.11,0.209476628,0.212057402,0.25353509,0.248401611,0.252191574,0.256127154,0.245474455,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/12/2007,28.54,0.204825373,0.209476628,0.208108511,0.25353509,0.248401611,0.243361847,0.256127154,0.3809523809523809,0.3809523809523809,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/13/2007,28.61,0.206409165,0.204825373,0.204864207,0.208108511,0.25353509,0.258798283,0.243361847,0.3809523809523809,0.3809523809523809,4.0,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
4/16/2007,28.73,0.210055572,0.206409165,0.205427199,0.204864207,0.208108511,0.251303954,0.258798283,0.3636363636363636,0.3809523809523809,4.0,4.0,3.96875,3.96875,3.96875,3.96875,3.96875
4/17/2007,28.85,0.189375311,0.210055572,0.201873511,0.205427199,0.204864207,0.252191574,0.251303954,0.3636363636363636,0.3809523809523809,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/18/2007,28.6,0.171656303,0.189375311,0.200552595,0.201873511,0.205427199,0.248401611,0.252191574,0.3636363636363636,0.3809523809523809,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/19/2007,28.69,0.170162041,0.171656303,0.212057402,0.200552595,0.201873511,0.25353509,0.248401611,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/20/2007,29.02,0.170244719,0.170162041,0.209476628,0.212057402,0.200552595,0.208108511,0.25353509,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/23/2007,28.78,0.164642285,0.170244719,0.204825373,0.209476628,0.212057402,0.204864207,0.208108511,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/24/2007,28.79,0.164724189,0.164642285,0.206409165,0.204825373,0.209476628,0.205427199,0.204864207,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/25/2007,28.99,0.147668711,0.164724189,0.210055572,0.206409165,0.204825373,0.201873511,0.205427199,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/26/2007,29.1,0.147267488,0.147668711,0.189375311,0.210055572,0.206409165,0.200552595,0.201873511,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/27/2007,30.12,0.142989261,0.147267488,0.171656303,0.189375311,0.210055572,0.212057402,0.200552595,0.3636363636363636,0.3636363636363636,4.0,4.0,4.0,3.96875,3.96875,3.96875,3.96875
4/30/2007,29.94,0.142893493,0.142989261,0.170162041,0.171656303,0.189375311,0.209476628,0.212057402,0.3636363636363636,0.3636363636363636,3.96875,4.0,4.0,4.0,3.96875,3.96875,3.96875
5/1/2007,30.4,0.124864516,0.142893493,0.170244719,0.170162041,0.171656303,0.204825373,0.209476628,0.3809523809523809,0.3636363636363636,4.0625,3.96875,4.0,4.0,4.0,3.96875,3.96875
5/2/2007,30.61,0.165611033,0.124864516,0.164642285,0.170244719,0.170162041,0.206409165,0.204825373,0.3636363636363636,0.3636363636363636,4.0625,4.0625,3.96875,4.0,4.0,4.0,3.96875
5/3/2007,30.97,0.169259959,0.165611033,0.164724189,0.164642285,0.170244719,0.210055572,0.206409165,0.3636363636363636,0.3636363636363636,4.0625,4.0625,4.0625,4.0,4.0,4.0,3.96875
5/4/2007,30.56,0.173998154,0.169259959,0.147668711,0.164724189,0.164642285,0.189375311,0.210055572,0.3636363636363636,0.3809523809523809,4.0625,4.0625,4.0625,4.0,4.0,4.0,3.96875
5/7/2007,30.71,0.171206211,0.173998154,0.147267488,0.147668711,0.164724189,0.171656303,0.189375311,0.3636363636363636,0.3636363636363636,4.0625,4.0625,4.0625,4.0,4.0,4.0,3.96875
5/8/2007,30.75,0.172916579,0.171206211,0.142989261,0.147267488,0.147668711,0.170162041,0.171656303,0.3636363636363636,0.3636363636363636,4.03125,4.0625,4.0625,4.0,4.0,4.0,4.0
5/9/2007,30.7799,0.172029428,0.172916579,0.142893493,0.142989261,0.147267488,0.170244719,0.170162041,0.391304347826087,0.3636363636363636,4.03125,4.03125,4.0625,4.0,4.0,4.0,4.0
5/10/2007,30.58,0.172012512,0.172029428,0.124864516,0.142893493,0.142989261,0.164642285,0.170244719,0.391304347826087,0.3636363636363636,4.03125,4.03125,4.03125,4.0,4.0,4.0,4.0
5/11/2007,30.89,0.171902953,0.172012512,0.165611033,0.124864516,0.142893493,0.164724189,0.164642285,0.391304347826087,0.3636363636363636,4.03125,4.03125,4.03125,4.0,4.0,4.0,4.0
5/14/2007,30.97,0.168737864,0.171902953,0.169259959,0.165611033,0.124864516,0.147668711,0.164724189,0.391304347826087,0.391304347826087,4.03125,4.03125,4.03125,4.0,4.0,4.0,4.0
5/15/2007,30.9,0.165256386,0.168737864,0.173998154,0.169259959,0.165611033,0.147267488,0.147668711,0.391304347826087,0.391304347826087,4.03125,4.03125,4.03125,3.96875,4.0,4.0,4.0
5/16/2007,31.07,0.161823798,0.165256386,0.171206211,0.173998154,0.169259959,0.142989261,0.147267488,0.391304347826087,0.391304347826087,4.03125,4.03125,4.03125,4.0625,3.96875,4.0,4.0
5/17/2007,30.98,0.161810451,0.161823798,0.172916579,0.171206211,0.173998154,0.142893493,0.142989261,0.391304347826087,0.391304347826087,4.03125,4.03125,4.03125,4.0625,4.0625,3.96875,4.0
5/18/2007,30.83,0.162090388,0.161810451,0.172029428,0.172916579,0.171206211,0.124864516,0.142893493,0.391304347826087,0.391304347826087,4.0,4.03125,4.03125,4.0625,4.0625,4.0625,4.0
5/21/2007,31.05,0.162210722,0.162090388,0.172012512,0.172029428,0.172916579,0.165611033,0.124864516,0.4166666666666667,0.391304347826087,4.0,4.0,4.03125,4.0625,4.0625,4.0625,4.0
5/22/2007,30.69,0.157813312,0.162210722,0.171902953,0.172012512,0.172029428,0.169259959,0.165611033,0.4166666666666667,0.391304347826087,4.0,4.0,4.0,4.0625,4.0625,4.0625,4.0
5/23/2007,30.58,0.160739235,0.157813312,0.168737864,0.171902953,0.172012512,0.173998154,0.169259959,0.4166666666666667,0.391304347826087,4.0,4.0,4.0,4.03125,4.0625,4.0625,3.96875
5/24/2007,30.17,0.158761283,0.160739235,0.165256386,0.168737864,0.171902953,0.171206211,0.173998154,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.0625,4.0625
5/25/2007,30.48,0.162260481,0.158761283,0.161823798,0.165256386,0.168737864,0.172916579,0.171206211,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.0625
5/29/2007,30.79,0.163704082,0.162260481,0.161810451,0.161823798,0.165256386,0.172029428,0.172916579,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.0625
5/30/2007,31.11,0.172621065,0.163704082,0.162090388,0.161810451,0.161823798,0.172012512,0.172029428,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.0625
5/31/2007,30.6901,0.174860277,0.172621065,0.162210722,0.162090388,0.161810451,0.171902953,0.172012512,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.0625
6/1/2007,30.59,0.134177511,0.174860277,0.157813312,0.162210722,0.162090388,0.168737864,0.171902953,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.03125
6/4/2007,30.715,0.135067411,0.134177511,0.160739235,0.157813312,0.162210722,0.165256386,0.168737864,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.03125,4.03125,4.03125,4.03125
6/5/2007,30.58,0.136309426,0.135067411,0.158761283,0.160739235,0.157813312,0.161823798,0.165256386,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.03125,4.03125,4.03125
6/6/2007,30.29,0.134947656,0.136309426,0.162260481,0.158761283,0.160739235,0.161810451,0.161823798,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.03125,4.03125
6/7/2007,29.62,0.129176902,0.134947656,0.163704082,0.162260481,0.158761283,0.162090388,0.161810451,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.03125
6/8/2007,30.05,0.121241099,0.129176902,0.172621065,0.163704082,0.162260481,0.162210722,0.162090388,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.03125
6/11/2007,30.02,0.124433869,0.121241099,0.174860277,0.172621065,0.163704082,0.157813312,0.162210722,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.03125
6/12/2007,29.85,0.1453652,0.124433869,0.134177511,0.174860277,0.172621065,0.160739235,0.157813312,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.03125
6/13/2007,30.39,0.155498747,0.1453652,0.135067411,0.134177511,0.174860277,0.158761283,0.160739235,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/14/2007,30.52,0.154197009,0.155498747,0.136309426,0.135067411,0.134177511,0.162260481,0.158761283,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/15/2007,30.49,0.149878744,0.154197009,0.134947656,0.136309426,0.135067411,0.163704082,0.162260481,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/18/2007,30.51,0.163887912,0.149878744,0.129176902,0.134947656,0.136309426,0.172621065,0.163704082,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/19/2007,30.46,0.164719236,0.163887912,0.121241099,0.129176902,0.134947656,0.174860277,0.172621065,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/20/2007,30.01,0.163230324,0.164719236,0.124433869,0.121241099,0.129176902,0.134177511,0.174860277,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/21/2007,30.22,0.163145214,0.163230324,0.1453652,0.124433869,0.121241099,0.135067411,0.134177511,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/22/2007,29.49,0.162499808,0.163145214,0.155498747,0.1453652,0.124433869,0.136309426,0.135067411,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/25/2007,29.49,0.167186777,0.162499808,0.154197009,0.155498747,0.1453652,0.134947656,0.136309426,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/26/2007,29.52,0.165541489,0.167186777,0.149878744,0.154197009,0.155498747,0.129176902,0.134947656,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/27/2007,29.87,0.18473776,0.165541489,0.163887912,0.149878744,0.154197009,0.121241099,0.129176902,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/28/2007,29.83,0.179752325,0.18473776,0.164719236,0.163887912,0.149878744,0.124433869,0.121241099,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6/29/2007,29.47,0.175226988,0.179752325,0.163230324,0.164719236,0.163887912,0.1453652,0.124433869,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7/2/2007,29.74,0.176711881,0.175226988,0.163145214,0.163230324,0.164719236,0.155498747,0.1453652,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7/3/2007,30.02,0.171451875,0.176711881,0.162499808,0.163145214,0.163230324,0.154197009,0.155498747,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7/5/2007,29.99,0.170288595,0.171451875,0.167186777,0.162499808,0.163145214,0.149878744,0.154197009,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7/6/2007,29.97,0.174421058,0.170288595,0.165541489,0.167186777,0.162499808,0.163887912,0.149878744,0.4166666666666667,0.4166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7/9/2007,29.87,0.177431103,0.174421058,0.18473776,0.165541489,0.167186777,0.164719236,0.163887912,0.4166666666666667,0.4166666666666667,4.0303,4.0,4.0,4.0,4.0,4.0,4.0
7/10/2007,29.33,0.177021107,0.177431103,0.179752325,0.18473776,0.165541489,0.163230324,0.164719236,0.4,0.4166666666666667,4.0303,4.0303,4.0,4.0,4.0,4.0,4.0
7/11/2007,29.49,0.174235852,0.177021107,0.175226988,0.179752325,0.18473776,0.163145214,0.163230324,0.4,0.4166666666666667,4.0303,4.0303,4.0303,4.0,4.0,4.0,4.0
7/12/2007,30.07,0.155628261,0.174235852,0.176711881,0.175226988,0.179752325,0.162499808,0.163145214,0.4,0.4166666666666667,4.0303,4.0303,4.0303,4.0,4.0,4.0,4.0
7/13/2007,29.82,0.159643235,0.155628261,0.171451875,0.176711881,0.175226988,0.167186777,0.162499808,0.4,0.4,4.0303,4.0303,4.0303,4.0,4.0,4.0,4.0
7/16/2007,30.03,0.161272545,0.159643235,0.170288595,0.171451875,0.176711881,0.165541489,0.167186777,0.4,0.4,4.0303,4.0303,4.0303,4.0,4.0,4.0,4.0
7/17/2007,30.7799,0.17475765,0.161272545,0.174421058,0.170288595,0.171451875,0.18473776,0.165541489,0.4,0.4,4.0303,4.0303,4.0303,4.0,4.0,4.0,4.0
7/18/2007,30.92,0.16488044,0.17475765,0.177431103,0.174421058,0.170288595,0.179752325,0.18473776,0.4,0.4,4.06061,4.0303,4.0303,4.0,4.0,4.0,4.0
7/19/2007,31.51,0.166235992,0.16488044,0.177021107,0.177431103,0.174421058,0.175226988,0.179752325,0.375,0.4,4.06061,4.06061,4.0303,4.0,4.0,4.0,4.0
7/20/2007,31.16,0.188125038,0.166235992,0.174235852,0.177021107,0.177431103,0.176711881,0.175226988,0.375,0.4,4.06061,4.06061,4.06061,4.0,4.0,4.0,4.0
7/23/2007,31.19,0.188659188,0.188125038,0.155628261,0.174235852,0.177021107,0.171451875,0.176711881,0.375,0.4,4.15625,4.06061,4.06061,4.0,4.0,4.0,4.0
7/24/2007,30.8,0.198690297,0.188659188,0.159643235,0.155628261,0.174235852,0.170288595,0.171451875,0.391304347826087,0.375,4.15625,4.15625,4.06061,4.0303,4.0,4.0,4.0
7/25/2007,30.71,0.195190484,0.198690297,0.161272545,0.159643235,0.155628261,0.174421058,0.170288595,0.391304347826087,0.375,4.15625,4.15625,4.15625,4.0303,4.0303,4.0,4.0
7/26/2007,29.98,0.194288095,0.195190484,0.17475765,0.161272545,0.159643235,0.177431103,0.174421058,0.391304347826087,0.375,4.15625,4.15625,4.15625,4.0303,4.0303,4.0303,4.0
7/27/2007,29.3901,0.177972604,0.194288095,0.16488044,0.17475765,0.161272545,0.177021107,0.177431103,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.0303,4.0303,4.0303,4.0
7/30/2007,29.4,0.178688662,0.177972604,0.166235992,0.16488044,0.17475765,0.174235852,0.177021107,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.0303,4.0303,4.0303,4.0
7/31/2007,28.99,0.200129302,0.178688662,0.188125038,0.166235992,0.16488044,0.155628261,0.174235852,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.0303,4.0303,4.0303,4.0
8/1/2007,29.3,0.20799841,0.200129302,0.188659188,0.188125038,0.166235992,0.159643235,0.155628261,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.0303,4.0303,4.0303,4.0303
8/2/2007,29.52,0.208021744,0.20799841,0.198690297,0.188659188,0.188125038,0.161272545,0.159643235,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.06061,4.0303,4.0303,4.0303
8/3/2007,28.9601,0.209440337,0.208021744,0.195190484,0.198690297,0.188659188,0.17475765,0.161272545,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.06061,4.06061,4.0303,4.0303
8/6/2007,29.54,0.210407343,0.209440337,0.194288095,0.195190484,0.198690297,0.16488044,0.17475765,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.06061,4.06061,4.06061,4.0303
8/7/2007,29.55,0.209365492,0.210407343,0.177972604,0.194288095,0.195190484,0.166235992,0.16488044,0.391304347826087,0.391304347826087,4.15625,4.15625,4.15625,4.15625,4.06061,4.06061,4.0303
8/8/2007,30.0,0.218810634,0.209365492,0.178688662,0.177972604,0.194288095,0.188125038,0.166235992,0.391304347826087,0.391304347826087,4.1875,4.15625,4.15625,4.15625,4.15625,4.06061,4.0303
8/9/2007,28.92,0.231155102,0.218810634,0.200129302,0.178688662,0.177972604,0.188659188,0.188125038,0.375,0.391304347826087,4.16129,4.1875,4.15625,4.15625,4.15625,4.15625,4.0303
8/10/2007,28.71,0.230974191,0.231155102,0.20799841,0.200129302,0.178688662,0.198690297,0.188659188,0.391304347826087,0.391304347826087,4.16129,4.16129,4.1875,4.15625,4.15625,4.15625,4.06061
8/13/2007,28.63,0.22758954,0.230974191,0.208021744,0.20799841,0.200129302,0.195190484,0.198690297,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.06061
8/14/2007,28.27,0.261608709,0.22758954,0.209440337,0.208021744,0.20799841,0.194288095,0.195190484,0.391304347826087,0.375,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.06061
8/15/2007,28.1,0.25153912,0.261608709,0.210407343,0.209440337,0.208021744,0.177972604,0.194288095,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/16/2007,27.81,0.250563313,0.25153912,0.209365492,0.210407343,0.209440337,0.178688662,0.177972604,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/17/2007,28.25,0.24954009,0.250563313,0.218810634,0.209365492,0.210407343,0.200129302,0.178688662,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/20/2007,28.26,0.228914988,0.24954009,0.231155102,0.218810634,0.209365492,0.20799841,0.200129302,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/21/2007,28.07,0.227589426,0.228914988,0.230974191,0.231155102,0.218810634,0.208021744,0.20799841,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/22/2007,28.22,0.22360657,0.227589426,0.22758954,0.230974191,0.231155102,0.209440337,0.208021744,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.15625,4.15625,4.15625,4.15625
8/23/2007,28.3,0.22318517,0.22360657,0.261608709,0.22758954,0.230974191,0.210407343,0.209440337,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.1875,4.15625,4.15625,4.15625
8/24/2007,28.81,0.222410573,0.22318517,0.25153912,0.261608709,0.22758954,0.209365492,0.210407343,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.1875,4.15625,4.15625
8/27/2007,28.49,0.223220025,0.222410573,0.250563313,0.25153912,0.261608709,0.218810634,0.209365492,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.1875,4.15625
8/28/2007,27.93,0.224456202,0.223220025,0.24954009,0.250563313,0.25153912,0.231155102,0.218810634,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.15625
8/29/2007,28.59,0.223580336,0.224456202,0.228914988,0.24954009,0.250563313,0.230974191,0.231155102,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.15625
8/30/2007,28.45,0.216605273,0.223580336,0.227589426,0.228914988,0.24954009,0.22758954,0.230974191,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.15625
8/31/2007,28.73,0.225762378,0.216605273,0.22360657,0.227589426,0.228914988,0.261608709,0.22758954,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.1875
9/4/2007,28.81,0.238038777,0.225762378,0.22318517,0.22360657,0.227589426,0.25153912,0.261608709,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129
9/5/2007,28.48,0.234950308,0.238038777,0.222410573,0.22318517,0.22360657,0.250563313,0.25153912,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129
9/6/2007,28.91,0.236165047,0.234950308,0.223220025,0.222410573,0.22318517,0.24954009,0.250563313,0.391304347826087,0.391304347826087,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129
9/7/2007,28.44,0.227121907,0.236165047,0.224456202,0.223220025,0.222410573,0.228914988,0.24954009,0.391304347826087,0.391304347826087,4.1875,4.16129,4.16129,4.16129,4.16129,4.16129,4.16129
9/10/2007,28.48,0.218289735,0.227121907,0.223580336,0.224456202,0.223220025,0.227589426,0.228914988,0.375,0.391304347826087,4.1875,4.1875,4.16129,4.16129,4.16129,4.16129,4.16129
9/11/2007,28.93,0.225677985,0.218289735,0.216605273,0.223580336,0.224456202,0.22360657,0.227589426,0.375,0.391304347826087,4.1875,4.1875,4.1875,4.16129,4.16129,4.16129,4.16129
